名稱,分類,次分類,定位地址,回報地址,X坐標,Y座標,來源
西屯區-民營-逢田停車場,公共建設,停車場地,,,213902.4209,2675361.417,Open data
南屯區-民營-坤章南屯停車場,公共建設,停車場地,,,214031.8322,2670287.559,Open data
西區-民營-Times台中大和路第2停車場,公共建設,停車場地,,,216393.0808,2671691.652,Open data
西屯區-民營-城市車旅-西安站停車場,公共建設,停車場地,,,214461.123,2675324.568,Open data
大雅區-公所-停一立體停車場,公共建設,停車場地,,,214167.7737,2679859.5,Open data
霧峰區-公所-本堂公園地下停車場,公共建設,停車場地,,,219501.9128,2661770.293,Open data
豐原區-公所-博愛重劃區停車場11,公共建設,停車場地,,,221740.195,2682733.014,Open data
豐原區-公所-博愛重劃區停車場3、5,公共建設,停車場地,,,221750.5063,2682811.628,Open data
西屯區-公有(捷運市政府站)-臺灣大道市政大樓附屬平面停車場,公共建設,停車場地,,,213988.1703,2673115.154,Open data
西區-公有-柳川停車場上方平面層,公共建設,停車場地,,,216644.7982,2670690.977,Open data
西區-公有-(無名稱)公有免費停車場機車,公共建設,停車場地,,,215781.9661,2671123.847,Open data
南區-公有-(未命名)停車場,公共建設,停車場地,,,216353.647,2667904.063,Open data
西屯區-公有-(停122)停車場,公共建設,停車場地,,,211279.4734,2674741.465,Open data
南屯區-公有-(停166)嶺東科技大學寶文校區校門右側停車場,公共建設,停車場地,,,209559.3879,2670117.925,Open data
太平區-公有-環太東路301號旁停車場,公共建設,停車場地,,,222196.2874,2671918.352,Open data
清水區-公有-(細停市6)頂寮北停車場,公共建設,停車場地,,,203436.4659,2684282.078,Open data
大甲區-公所-甲后停車場,公共建設,停車場地,,,212263.6367,2693266.733,Open data
大雅區-公所-未取名停車場,公共建設,停車場地,,,211825.0504,2681149.238,Open data
大里區-民營-城市車旅-大里站停車場,公共建設,停車場地,,,218027.7524,2666499.217,Open data
東區-經發局-建國市場附屬停車場,公共建設,停車場地,,,219000.925,2669894.892,Open data
西區-民營-Times台中五權七街停車場,公共建設,停車場地,,,215667.3255,2669942.409,Open data
西區-民營-順良美村停車場,公共建設,停車場地,,,215630.0395,2671337.963,Open data
太平區-民營-Times台中太平新興一街停車場,公共建設,停車場地,,,220694.1067,2672809.588,Open data
后里區-民營-麗寶OUTLET MALL B區停車場,公共建設,停車場地,,,219341.0175,2690850.65,Open data
北屯區-民營-城市車旅-大連站停車場,公共建設,停車場地,,,217466.7891,2674597.485,Open data
潭子區-運動局-臺中市潭子國民暨兒童運動中心地上一層及地下一層停車場,公共建設,停車場地,,,219730.3947,2678350.28,Open data
大里區-公有-臺中市大里國民暨兒童運動中心停車場,公共建設,停車場地,,,217905.0636,2666190.5,Open data
西屯區-公有-中科台中園區停6停車場,公共建設,停車場地,,,210292.0215,2677697.959,Open data
大雅區-公有-中科台中園區停1停車場,公共建設,停車場地,,,212237.3909,2679629.713,Open data
大雅區-公有-中科台中園區停2停車場,公共建設,停車場地,,,212176.1341,2679511.371,Open data
大雅區-公有-中科台中園區停8停車場,公共建設,停車場地,,,211746.4427,2678361.803,Open data
西屯區-民營-台中米平方停車場,公共建設,停車場地,,,210593.2328,2676423.465,Open data
西屯區-民營-台中米平方二場停車場,公共建設,停車場地,,,210592.9593,2676324.896,Open data
豐原區-民營-城市車旅-豐原三民站停車場,公共建設,停車場地,,,221659.7368,2683121.915,Open data
南屯區-民營-車堡寶實業股份有限公司大墩場停車場,公共建設,停車場地,,,214391.5953,2671902.517,Open data
西屯區-民營-城市車旅-長安站停車場,公共建設,停車場地,,,215443.7449,2674135.994,Open data
北屯區-民營-城市車旅-松竹站停車場,公共建設,停車場地,,,219855.914,2675273.337,Open data
后里區-民營-麗寶樂園第一停車場,公共建設,停車場地,,,219584.9391,2691014.037,Open data
大里區-民營-城市車旅-大里益民站停車場,公共建設,停車場地,,,218802.0156,2667246.175,Open data
南屯區-民營-台灣聯通台中大昌停車場,公共建設,停車場地,,,214644.9402,2671615.039,Open data
西區-民營-城市車旅-五權西一站停車場,公共建設,停車場地,,,216737.8037,2671348.621,Open data
北區-民營-吉拾停車場忠明場停車場,公共建設,停車場地,,,216640.35,2673128.621,Open data
西屯區-民營-城市車旅-家樂福中清店停車場,公共建設,停車場地,,,214731.8339,2677963.114,Open data
北屯區-中捷-捷運松竹站轉乘停車場,公共建設,停車場地,,,219672.6302,2675083.235,Open data
西屯區-中捷-捷運市政府站轉乘停車場,公共建設,停車場地,,,214323.1644,2672981.408,Open data
烏日區-中捷-捷運九張犁站轉乘停車場,公共建設,停車場地,,,213405.2908,2667730.804,Open data
東勢區-公有-東勢客家文化園區停車場,公共建設,停車場地,,,232890.6529,2683422.859,Open data
西屯區-公有-臺中都會公園停車場,公共建設,停車場地,,,209245.9653,2677783.988,Open data
南區-民營-城市車旅-復興北站停車場,公共建設,停車場地,,,214310.0315,2667740.692,Open data
南屯區-民營-城市車旅-家樂福台中站停車場,公共建設,停車場地,,,214016.0803,2672097.276,Open data
潭子區-民營-城市車旅-熊立方站停車場,公共建設,停車場地,,,220290.5285,2679047.94,Open data
大甲區-民營-大甲文武仁愛停車場,公共建設,停車場地,,,211361.6999,2693687.828,Open data
北區-民營-城市車旅-五權西二站停車場,公共建設,停車場地,,,217257.1779,2671815.894,Open data
后里區-民營-城市車旅-麗寶OUTLET MALL C區停車場,公共建設,停車場地,,,219920.2476,2691203.815,Open data
西屯區-民營-168停車聯盟-台中黎明場停車場,公共建設,停車場地,,,212881.1454,2673337.288,Open data
南屯區-民營-車停車場永春東七站停車場,公共建設,停車場地,,,212714.1879,2671667.589,Open data
北屯區-民營-一德洋樓停車場,公共建設,停車場地,,,218775.1726,2673546.843,Open data
西屯區-民營-乙登停車場,公共建設,停車場地,,,213902.4181,2675360.31,Open data
東區-民營-一中停車場,公共建設,停車場地,,,218251.7453,2671212.263,Open data
烏日區-民營-城市車旅-高鐵五路二站停車場,公共建設,停車場地,,,211067.7537,2667913.09,Open data
西屯區-民營-城市車旅-福吉站停車場,公共建設,停車場地,,,213486.1608,2675476.556,Open data
大雅區-民營-Times台中大雅中山北路停車場,公共建設,停車場地,,,213873.514,2679970.999,Open data
霧峰區-民營-城市車旅-亞洲大學附屬醫院停車場,公共建設,停車場地,,,218086.6234,2660998.136,Open data
北屯區-民營-城市車旅-和祥六站停車場,公共建設,停車場地,,,222272.262,2674400.129,Open data
南區-民營-愛買復興立體停車場,公共建設,停車場地,,,214828.5613,2667780.381,Open data
西區-民營-城市車旅-英才站停車場,公共建設,停車場地,,,216096.1122,2670744.326,Open data
西屯區-公有-創研段22地號停車場,公共建設,停車場地,,,215363.706,2674647.862,Open data
西屯區-公有-創研段26地號停車場,公共建設,停車場地,,,215292.8488,2674756.571,Open data
北屯區-民營-城市車旅南興一站停車場,公共建設,停車場地,,,219772.3247,2674187.045,Open data
北區-民營-忠太西停車場,公共建設,停車場地,,,216182.3468,2672818.491,Open data
西屯區-民營-奎溢停車場,公共建設,停車場地,,,213890.9019,2674826.515,Open data
西屯區-民營-日日勝停車場,公共建設,停車場地,,,211676.1313,2674891.013,Open data
東區--民營-天賞實業股份有限公司停車場,公共建設,停車場地,,,218923.3119,2671588.441,Open data
北屯區-民營-城市車旅北屯迪卡儂站停車場,公共建設,停車場地,,,215520.0565,2676273.318,Open data
西屯區-民營-福展停車場,公共建設,停車場地,,,211148.7187,2675228.024,Open data
北屯區-民營-Times台中松安街停車場,公共建設,停車場地,,,218910.7766,2675151.332,Open data
南區-公有-城隍機車停車場,公共建設,停車場地,,,217688.7677,2669439.301,Open data
南屯區-民營-車停車場三厝站停車場,公共建設,停車場地,,,212836.0018,2671615.217,Open data
東區-民營-新長越忠孝路停車場,公共建設,停車場地,,,218044.8566,2669593.548,Open data
西區-民營-國美天藏停車場,公共建設,停車場地,,,215446.7427,2671186.677,Open data
西區-民營-台灣聯通台中土庫停車場,公共建設,停車場地,,,215151.2894,2670888.369,Open data
南屯區-民營-蕃薯停車場,公共建設,停車場地,,,212001.2794,2671094.674,Open data
南區-民營-有恆復興停車場,公共建設,停車場地,,,217018.2646,2669580.383,Open data
清水區-民營-清水區農會停車場,公共建設,停車場地,,,206889.7043,2684611.156,Open data
后里區-養工處-后里森林公園停車場,公共建設,停車場地,,,222544.5773,2689084.192,Open data
大甲區-民營-台灣聯通台中大甲停車場,公共建設,停車場地,,,211271.131,2693961.64,Open data
北屯區-民營-Times台中松竹五路二段停車場,公共建設,停車場地,,,220829.9588,2674637.808,Open data
中區-民營-台中平等停車場,公共建設,停車場地,,,217335.5211,2670527.68,Open data
南屯區-公有-埔興段903-1地號,公共建設,停車場地,,,211921.2616,2667773.453,Open data
南屯區-公有-埔興段905地號,公共建設,停車場地,,,211900.9755,2667790.12,Open data
北區-公有-體育館前停車場,公共建設,停車場地,,,218232.2058,2671564.494,Open data
大甲區-民營-城市車旅大甲民生站停車場,公共建設,停車場地,,,212112.0208,2693486.434,Open data
北屯區-民營-中國醫藥大學水湳校區停車場,公共建設,停車場地,,,215577.5638,2674850.018,Open data
西屯區-民營-福順五站停車場,公共建設,停車場地,,,212072.7688,2675036.142,Open data
西屯區-民營-市政路183停車場,公共建設,停車場地,,,213458.7057,2672700.078,Open data
東區-公有-建國市場附屬停車場平面卸貨停車區,公共建設,停車場地,,,218939.868,2669860.693,Open data
霧峰區-公有-立法院民主議政園區停車場,公共建設,停車場地,,,219277.3057,2661362.108,Open data
烏日區-民營-五都新幹線停車場,公共建設,停車場地,,,211036.562,2667658.448,Open data
北屯區-民營-城市車旅-南興二站停車場,公共建設,停車場地,,,219957.8263,2675421.528,Open data
西屯區-私人-鑫大鵬停車場,公共建設,停車場地,,,215882.2763,2674810.52,Open data
后里區-民營-平安停車場,公共建設,停車場地,,,220960.482,2688744.025,Open data
西屯區-民營-Times台中四川一街停車場,公共建設,停車場地,,,214639.0089,2673317.304,Open data
西屯區-民營-博客停車場開發股份有限公司藏壽司惠文場停車場,公共建設,停車場地,,,213792.9805,2672281.69,Open data
西屯區-公有-逢甲停車場,公共建設,停車場地,,,214092.1703,2674059.603,Open data
西屯區-民營-逢甲文華停車場,公共建設,停車場地,,,213859.7623,2674567.435,Open data
西屯區-民營-台灣聯通台中逢甲星停車場,公共建設,停車場地,,,213770.5012,2675423.774,Open data
西屯區-民營-台灣聯通台中逢甲停車場,公共建設,停車場地,,,213575.5123,2674662.299,Open data
西屯區-民營-逢甲上石停車場,公共建設,停車場地,,,213808.6445,2674443.523,Open data
西屯區-民營-逢甲大學停車場,公共建設,停車場地,,,214124.5896,2674827.031,Open data
西屯區-公有-惠中停車場(A區),公共建設,停車場地,,,214141.3179,2673402.721,Open data
西屯區-公有-惠中停車場(B區),公共建設,停車場地,,,214110.8203,2673397.26,Open data
北屯區-公有-舊社站備援行控大樓停車場,公共建設,停車場地,,,220256.2091,2677211.75,Open data
東區-民營-城市車旅-德興一站停車場,公共建設,停車場地,,,220404.686,2670455.627,Open data
豐原區-民營-博愛停車場,公共建設,停車場地,,,221720.1978,2682889.215,Open data
西屯區-民營-福悠一場停車場,公共建設,停車場地,,,214316.1518,2674236.241,Open data
南區-民營-臺木興大停車場,公共建設,停車場地,,,217585.54,2668741.806,Open data
烏日區-民營-台中烏日停車場,公共建設,停車場地,,,211189.4343,2667802.007,Open data
潭子區-民營-泊酷潭子第一停車場,公共建設,停車場地,,,219690.6583,2678769.007,Open data
豐原區-民營-豐洋興業股份有限公司豐原分公司附設地下停車場,公共建設,停車場地,,,221395.1793,2682851.104,Open data
西區-民營-Times台中模範街停車場,公共建設,停車場地,,,216087.8514,2671542.862,Open data
西區-民營-城市車旅-西屯站停車場,公共建設,停車場地,,,216465.2774,2672141.131,Open data
南區-民營-四川停車場,公共建設,停車場地,,,214995.0059,2669327.162,Open data
西屯區-民營-好停車場(第三場),公共建設,停車場地,,,213739.9964,2675413.884,Open data
北屯區-民營-Times台中建和路二段停車場,公共建設,停車場地,,,221967.0902,2674219.096,Open data
豐原區-公有-豐原轉運中心停車場,公共建設,停車場地,,,222015.3947,2683253.003,Open data
和平區-公有-谷關多目標使用立體停車場,公共建設,停車場地,,,250568.8558,2677500.675,Open data
南區-公有-崇倫北街19巷停車場,公共建設,停車場地,,,215077.6332,2669862.994,Open data
豐原區-民營-城市車旅-豐原新生站停車場,公共建設,停車場地,,,221608.8081,2683043.383,Open data
西屯區-民營-城市車旅-福星北二站停車場,公共建設,停車場地,,,213750.1562,2675413.858,Open data
北屯區-民營-城市車旅-后庄北站停車場,公共建設,停車場地,,,216251.8269,2676402.247,Open data
北屯區-民營-松五停車場,公共建設,停車場地,,,220870.6136,2674644.369,Open data
北屯區-公有-平德停車場,公共建設,停車場地,,,216534.1336,2675490.093,Open data
北屯區-公有-大坑地震公園機車停車場,公共建設,停車場地,,,222943.4674,2674722.228,Open data
北屯區-民營-大地商場一站停車場,公共建設,停車場地,,,220201.5555,2675371.177,Open data
北屯區-民營-嘟嘟房台中崇德站停車場,公共建設,停車場地,,,218034.5458,2674052.407,Open data
烏日區-公有-廣停二停車場,公共建設,停車場地,,,210220.9754,2666815.667,Open data
烏日區-公有-廣停三停車場,公共建設,停車場地,,,209652.1949,2666998.898,Open data
豐原區-建設局-葫蘆墩公園第五區停車場,公共建設,停車場地,,,174381.813,2683495.905,Open data
南區-民營-方舟停車場,公共建設,停車場地,,,217425.4248,2669843.033,Open data
大甲區-民營-大甲中山站停車場,公共建設,停車場地,,,212131.7375,2693271.517,Open data
南屯區-民營-茗莉停車場,公共建設,停車場地,,,214534.9441,2672334.089,Open data
南屯區-民營-協弘停車場,公共建設,停車場地,,,210006.7489,2670174.253,Open data
大甲區-公所-孟春停車場,公共建設,停車場地,,,215003.3274,2697345.4,Open data
大甲區-公所-大甲區停一停車場,公共建設,停車場地,,,212073.647,2694309.443,Open data
大甲區-公所-大甲區停二停車場,公共建設,停車場地,,,212587.9883,2693132.964,Open data
大甲區-公所-黎明停車場,公共建設,停車場地,,,214893.6212,2698098.805,Open data
大肚區-公所-廣停二停車場,公共建設,停車場地,,,203742.4539,2672238.827,Open data
大肚區-公所-停五停車場,公共建設,停車場地,,,203315.3338,2672146.082,Open data
大肚區-公所-廣停六停車場,公共建設,停車場地,,,203641.8643,2672555.907,Open data
大雅區-公有-大雅永興停車場,公共建設,停車場地,,,214218.9899,2680031.037,Open data
大雅區-公有-大雅區停二停車場,公共建設,停車場地,,,214411.6241,2679895.435,Open data
大雅區-公有-歡喜停車場,公共建設,停車場地,,,212658.4807,2681398.427,Open data
中區-公有-自由一期立體停車場(1F-6F),公共建設,停車場地,,,217966.3855,2670856.284,Open data
北區-公有-永興停車場,公共建設,停車場地,,,217687.4601,2673339.954,Open data
北區-公有-大湖停車場,公共建設,停車場地,,,217429.1874,2671487.676,Open data
北區-公有-福音停車場,公共建設,停車場地,,,217611.7205,2671314.488,Open data
北區-公有-東欣-停167機車停車場,公共建設,停車場地,,,217277.9508,2672010.768,Open data
北區-公有-中華停車場,公共建設,停車場地,,,217276.484,2671372.845,Open data
北區-公有-光大停車場,公共建設,停車場地,,,217043.0712,2671515.145,Open data
西區-公有-美村停車場,公共建設,停車場地,,,215598.0767,2670727.801,Open data
西區-公有-交通局大樓附屬平面停車場,公共建設,停車場地,,,217244.039,2670522.352,Open data
西屯區-公有-福安停車場,公共建設,停車場地,,,210987.3484,2675661.508,Open data
西屯區-公有-大福停車場,公共建設,停車場地,,,216156.2776,2674673.64,Open data
西屯區-公有-何厝停車場,公共建設,停車場地,,,214790.836,2673077.704,Open data
西屯區-公有-大墩停車場,公共建設,停車場地,,,214209.8495,2672370.344,Open data
西屯區-公有-太原停車場,公共建設,停車場地,,,215379.8608,2672936.711,Open data
西屯區-公有-文修停車場,公共建設,停車場地,,,213699.8156,2675593.405,Open data
西屯區-公有-秋紅谷平面停車場,公共建設,停車場地,,,213440.6028,2673563.988,Open data
西屯區-公有-福恩停車場,公共建設,停車場地,,,210854.202,2675273.133,Open data
西屯區-公有-潮洋臨時平面停車場,公共建設,停車場地,,,213931.6243,2674858.53,Open data
東區-公有-東峰停車場,公共建設,停車場地,,,217981.6082,2668585.859,Open data
東區-公有-精武廣場停車場,公共建設,停車場地,,,218160.2482,2671198.069,Open data
東勢區-公所-停一停車場,公共建設,停車場地,,,232627.0636,2683759.864,Open data
東勢區-公所-停七停車場,公共建設,停車場地,,,232180.1547,2683644.13,Open data
東勢區-客委會-停九停車場,公共建設,停車場地,,,232900.8683,2683473.792,Open data
東勢區-公所-停二停車場,公共建設,停車場地,,,232565.1748,2682974.713,Open data
東勢區-公所-綜合立體停車場,公共建設,停車場地,,,232596.1275,2683373.38,Open data
東勢區-公所-停十停車場,公共建設,停車場地,,,232819.0701,2683006.521,Open data
東勢區-公所-停三停車場,公共建設,停車場地,,,233174.3578,2682913.063,Open data
東勢區-公所-停五停車場,公共建設,停車場地,,,232949.5971,2681778.132,Open data
東勢區-公所-停六停車場,公共建設,停車場地,,,233586.4424,2679248.937,Open data
東勢區-公所-停四停車場,公共建設,停車場地,,,233843.6889,2682164.713,Open data
東勢區-公所-細停停車場,公共建設,停車場地,,,232718.7023,2683969.072,Open data
南屯區-公有-(停116)楓樹停車場,公共建設,停車場地,,,212481.2288,2668105.329,Open data
南屯區-公有-文心森林公園附屬機車停車場,公共建設,停車場地,,,213953.1241,2671314.423,Open data
南屯區-公有(捷運文心森林公園站)-惠文停車場,公共建設,停車場地,,,213953.1914,2671341.003,Open data
烏日區-公所-烏日區停七停車場,公共建設,停車場地,,,212080.3689,2666442.909,Open data
烏日區-公有-烏日區廣停七停車場,公共建設,停車場地,,,211078.6629,2668185.509,Open data
烏日區-公有-烏日區廣兼停二停車場,公共建設,停車場地,,,210200.662,2666822.369,Open data
烏日區-公有-烏日區廣停八停車場,公共建設,停車場地,,,210966.9421,2668220.147,Open data
烏日區-公有-烏日區廣兼停三停車場,公共建設,停車場地,,,209662.3795,2667005.514,Open data
烏日區-公有-烏日區廣兼停五停車場,公共建設,停車場地,,,208799.3485,2667376.784,Open data
烏日區-公有-烏日區廣兼停六停車場,公共建設,停車場地,,,208443.7951,2667460.879,Open data
烏日區-公有-烏日區廣兼停四停車場,公共建設,停車場地,,,209398.3514,2667105.939,Open data
烏日區-公所-烏日區廣停一停車場,公共建設,停車場地,,,211501.8869,2666812.152,Open data
神岡區-公所-廣停一停車場,公共建設,停車場地,,,215619.3503,2683704.559,Open data
神岡區-公所-廣停二停車場,公共建設,停車場地,,,215345.2263,2683717.41,Open data
新社區-公所-中興嶺停車場及旅客服務中心,公共建設,停車場地,,,229308.0641,2677669.686,Open data
新社區-公所-廣停1停車場,公共建設,停車場地,,,230532.8495,2681905.287,Open data
潭子區-公所-潭子區停四停車場,公共建設,停車場地,,,220257.4713,2677814.236,Open data
龍井區-公所-龍井區停二停車場,公共建設,停車場地,,,201769.1286,2677684.486,Open data
豐原區-衛生局-西安停車場,公共建設,停車場地,,,220947.6447,2682490.963,Open data
豐原區-經發局-社皮地下停車場,公共建設,停車場地,,,219972.4884,2682347.911,Open data
豐原區-公有-陽明大樓第二平面停車場,公共建設,停車場地,,,221769.6168,2682210.206,Open data
豐原區-公有-陽明大樓西側路外停車場,公共建設,停車場地,,,221607.585,2682433.142,Open data
豐原區-公有-陽明大樓後側平面停車場,公共建設,停車場地,,,221587.0002,2682295.85,Open data
西屯區-公有-朝馬停車場,公共建設,停車場地,,,213015.5324,2674217.415,Open data
西屯區-公有-協和停車場,公共建設,停車場地,,,211553.7986,2674739.613,Open data
西屯區-公有-福順停車場 ,公共建設,停車場地,,,212123.4541,2674992.813,Open data
西屯區-公有-西屯細廣兼停7停車場,公共建設,停車場地,,,212747.3025,2672670.913,Open data
西屯區-公有-(細停)麗澤國小校門左側停車場,公共建設,停車場地,,,210715.9692,2676722.157,Open data
西屯區-榮總-臺中榮總醫院4號門立體停車場,公共建設,停車場地,,,209757.9866,2675649.431,Open data
西屯區-榮總-臺中榮總醫院門診立體停車場,公共建設,停車場地,,,209645.4785,2675385.052,Open data
北區-公有-(廣停)停車場,公共建設,停車場地,,,216038.6035,2672198.626,Open data
北區-公有-育樂停車場,公共建設,停車場地,,,218600.1677,2672520.566,Open data
北屯區-公有-(機130)經補庫停車場,公共建設,停車場地,,,222760.4009,2674627.332,Open data
北屯區-公有-(細廣停3)麗園停車場,公共建設,停車場地,,,222959.7698,2672609.072,Open data
北屯區-公有-(細廣停1)東山停車場,公共建設,停車場地,,,222943.1891,2674576.038,Open data
北屯區-公有-廣兼停23平面停車場(仁和公園停車場),公共建設,停車場地,,,218180.533,2675721.103,Open data
南屯區-公有-南屯區廣兼停（細三）停車場,公共建設,停車場地,,,212155.0009,2671574.926,Open data
南屯區-公有-南屯區廣兼停（細四）停車場,公共建設,停車場地,,,211807.7326,2670926.849,Open data
南屯區-公有-南屯區廣兼停（細五）停車場,公共建設,停車場地,,,211796.0481,2670359.833,Open data
南屯區-公有-南屯區廣兼停(細六)停車場,公共建設,停車場地,,,212141.4397,2670296.889,Open data
豐原區-公所-橫街尾停車場,公共建設,停車場地,,,221323.9706,2682788.119,Open data
大雅區-公所-停四停車場,公共建設,停車場地,,,215112.8805,2680077.541,Open data
豐原區-公有-停二停車場,公共建設,停車場地,,,221749.3954,2682254.547,Open data
潭子區-公所-潭子區停2停車場,公共建設,停車場地,,,220252.3551,2680218.667,Open data
大肚區-公所-停二停車場,公共建設,停車場地,,,205866.0523,2668858.564,Open data
大肚區-公所-大肚區火車站前停車場,公共建設,停車場地,,,203630.3164,2672130.654,Open data
后里區-公所-后里區停四停車場,公共建設,停車場地,,,221397.6035,2689070.962,Open data
石岡-公有-(停1)石岡壩公園小型停車場,公共建設,停車場地,,,226457.3007,2685987.14,Open data
清水區-公有-(細停市2)台中港特定區停車場,公共建設,停車場地,,,203051.876,2684658.807,Open data
清水區-公有-(細停市8)台中港特定區停車場,公共建設,停車場地,,,202870.3745,2685037.083,Open data
清水區-公有-(停市9)台中港特定區停車場,公共建設,停車場地,,,203366.2448,2684541.475,Open data
清水區-公有-(細停市3)台中港特定區停車場,公共建設,停車場地,,,203589.9493,2684641.526,Open data
清水區-公有-(停市1)台中港特定區停車場,公共建設,停車場地,,,202698.036,2685116.294,Open data
梧棲區-公有-(細停市7)台中港特定區停車場,公共建設,停車場地,,,202278.2695,2684081.039,Open data
梧棲區-公有-(停市10)頂寮西停車場,公共建設,停車場地,,,202786.6936,2684300.844,Open data
梧棲區-公有-(停市5)台中港特定區停車場,公共建設,停車場地,,,203142.0054,2684280.835,Open data
后里區-台糖-月眉觀光糖場停車場,公共建設,停車場地,,,218922.6497,2689819.343,Open data
大里區-公所-臺中軟體園區旁停車場,公共建設,停車場地,,,219070.9092,2664672.863,Open data
大里區-公所-無名稱停車場(仁美段168-1地號),公共建設,停車場地,,,220120.8778,2665971.939,Open data
大甲區-生管-(停3)鐵砧山風景特定區停車場,公共建設,停車場地,,,214053.2221,2694718.478,Open data
大甲區-風管-(停4)鐵砧山風景特定區停車場,公共建設,停車場地,,,214500.0453,2694876.832,Open data
大甲區-風管-(停7)鐵砧山風景特定區停車場,公共建設,停車場地,,,214103.1959,2694421.529,Open data
東勢區-公所-細廣停一停車場,公共建設,停車場地,,,232444.8217,2684183.159,Open data
東勢區-公所-東勢區(細廣停)停車場,公共建設,停車場地,,,233194.5205,2682790.105,Open data
和平-(停3)梨山文物陳列館停車場,公共建設,停車場地,,,275022.3768,2681678.107,Open data
和平-(停4)觀光局參山國家風景區管理處梨山管理站停車場,公共建設,停車場地,,,276055.2098,2683311.343,Open data
和平-(停5)觀光局參山國家風景區管理處梨山管理站停車場,公共建設,停車場地,,,276136.3973,2683335.858,Open data
和平區-公所-和平區公所第二停車場,公共建設,停車場地,,,238234.2565,2674351.376,Open data
潭子區-公所-潭子區停三停車場,公共建設,停車場地,,,220023.2006,2677513.484,Open data
梧棲區-公有-停59,公共建設,停車場地,,,202291.0942,2681859.26,Open data
霧峰區-公所-本堂里多功能停車場,公共建設,停車場地,,,219206.3726,2661480.763,Open data
豐原區-林管處-東勢林區管理處前停車場,公共建設,停車場地,,,221719.1829,2682380.865,Open data
西屯區-BOT-福星立體停車場,公共建設,停車場地,,,214032.3686,2674519.374,Open data
北屯區-建設局-(細廣停1)停車場,公共建設,停車場地,,,218487.302,2676614.185,Open data
大雅區-公所-停三停車場,公共建設,停車場地,,,214209.7418,2680391.006,Open data
新社區-公所-停二停車場,公共建設,停車場地,,,230553.386,2682070.279,Open data
梧棲區-公所-大智路停車場,公共建設,停車場地,,,203079.2746,2683735.023,Open data
梧棲區-公有-(細停市6)頂寮北停車場,公共建設,停車場地,,,203282.708,2683841.782,Open data
梧棲區-公所-(停57)大興停車場,公共建設,停車場地,,,204706.5779,2681389.489,Open data
中區-民營-台灣聯通第一廣場停車場,公共建設,停車場地,,,217884.1495,2670443.368,Open data
西屯區-民營-新力停車場,公共建設,停車場地,,,213535.0101,2674716.672,Open data
南區-民營-中山醫學大學附設醫院地下停車場,公共建設,停車場地,,,214494.8631,2668485.584,Open data
西屯區-民營-新國自在地下停車場,公共建設,停車場地,,,214087.959,2672391.694,Open data
北區-民營-中國醫藥大學附設醫院停車場(立體停車塔),公共建設,停車場地,,,217492.5412,2672528.591,Open data
西屯區-世貿-台中世界貿易中心平面停車場,公共建設,停車場地,,,211004.6865,2674574.981,Open data
中區-民營-冠都汽機車停車場,公共建設,停車場地,,,217011.349,2670982.506,Open data
西區-民營-Times台中西區民族路停車場,公共建設,停車場地,,,216636.0445,2671292.376,Open data
龍井區-民營-Times台中東海夜市停車場,公共建設,停車場地,,,208293.6706,2675202.891,Open data
西屯區-民營-裕元花園酒店停車場,公共建設,停車場地,,,211767.6713,2674927.315,Open data
西屯區-民營-北一街停車場,公共建設,停車場地,,,213882.0703,2675349.286,Open data
西屯區-民營-二少停車場(第一場),公共建設,停車場地,,,213820.8828,2675259.733,Open data
西屯區-民營-二少停車場(第二場),公共建設,停車場地,,,213780.1133,2675208.891,Open data
西屯區-民營-車王停車場,公共建設,停車場地,,,214004.3335,2675485.201,Open data
沙鹿區-民營-Times沙鹿四平街停車場,公共建設,停車場地,,,205345.4567,2681093.964,Open data
沙鹿區-民營-沙鹿區農會停車場,公共建設,停車場地,,,205163.0443,2681218.585,Open data
北屯區-民營-台灣聯通台中崇德停車場,公共建設,停車場地,,,217982.8094,2673638.314,Open data
南屯區-民營-嘟嘟房台中公益站停車場,公共建設,停車場地,,,214563.8801,2671711.594,Open data
北區-公有-育強停車場,公共建設,停車場地,,,218722.0293,2672483.75,Open data
北區-民營-中國醫藥大學五權立體停車場,公共建設,停車場地,,,217948.9626,2672145.465,Open data
潭子區-臺鐵-潭子車站法定停車場,公共建設,停車場地,,,220096.6161,2678608.663,Open data
豐原區-臺鐵-火車站東站機車停車場,公共建設,停車場地,,,221852.5172,2683046.219,Open data
北區-民營-Times台中青島路停車場,公共建設,停車場地,,,216866.5411,2674261.079,Open data
西屯區-民營-順天經貿廣場停車場,公共建設,停車場地,,,214170.2058,2672769.149,Open data
南屯區-民營-五都嶺東停車場,公共建設,停車場地,,,210555.7015,2670215.915,Open data
東區-公有-立德平面停車場,公共建設,停車場地,,,218238.5464,2669851.164,Open data
烏日區-公有-學田停車場,公共建設,停車場地,,,210134.0253,2668440.633,Open data
豐原區-公有-豐原區社會住宅預定地臨時停車場,公共建設,停車場地,,,222015.4604,2683286.228,Open data
西屯區-民營-TIGER CITY停車場,公共建設,停車場地,,,213287.5112,2673303.008,Open data
潭子區-公有-潭子國民暨兒童運動中心B2,公共建設,停車場地,,,219710.0818,2678351.431,Open data
北區-文化局-中山堂南側平面停車場,公共建設,停車場地,,,217827.2653,2672255.383,Open data
西屯區-公有-東興立體停車場,公共建設,停車場地,,,214880.5939,2672390.823,Open data
