x,y,名稱,位置資訊
120.119434,23.211696,泰辯實業有限公司工廠,臺南市將軍區玉山里玉山148之9號
120.231098,23.079132,俊凱工業社,臺南市安定區大同里牛肉寮65之28號
120.270188,22.91935,榮利鋼鋁有限公司工廠,臺南市歸仁區武東里中正南路二段214巷52號
120.256033,22.993835,台翔實業社,臺南市永康區崑山里永大路1段5巷56號
120.265952,22.993229,利泰機械工程有限公司長興廠,臺南市仁德區太子里長興一街6巷6號
120.324899,23.282157,永祥傢俱生活精品館,臺南市柳營區東昇里柳營549之51號
120.276573,22.992298,時茂豐有限公司歸仁廠,臺南市歸仁區大廟里和順路2段250號
120.202138,23.204184,合大吉光電有限公司,臺南市麻豆區港尾里港子尾58之11號
120.131968,23.080812,弘威泰有限公司安南廠,臺南市安南區學東里公學路7段322之56號
120.263096,22.997126,榮華印刷有限公司,臺南市永康區南灣里南興路48巷30號
120.2001,23.087264,東樺紙業有限公司一廠,臺南市安定區新吉里新吉287之1號
120.176177,23.056733,鑫利成工業有限公司工廠,臺南市安南區淵東里海佃路四段155巷20號
120.257516,22.938544,固立企業社,臺南市仁德區上崙里上崙一街168號
120.188657,23.093456,旺騰實業有限公司西港廠,臺南市西港區新復里溪埔寮39之5號
120.246989,22.913343,巧宇塑膠有限公司仁德廠,臺南市仁德區中生里中洲76-112號
120.18628,23.04964,裕翔企業社,臺南市安南區溪心里安中路二段296巷185號
120.270736,23.334629,員鼎有限公司鹽水廠,臺南市鹽水區岸內里蔦松腳2之2號
120.197095,23.134416,福培實業有限公司二廠,臺南市西港區慶安里中州21之30號
120.201097,23.048128,專宇實業社二廠,臺南市安南區原佃里本原街一段41巷56、58號
120.322948,23.278789,尖鎂達有限公司柳營廠,臺南市柳營區東昇里中山西路1段79號
120.200013,23.165573,謙益企業有限公司,臺南市佳里區民安里同安寮80之17號
120.280282,23.121638,浤楷傢俱商行工廠,臺南市善化區南關里三抱竹1之41號
120.231144,23.083244,友麗股份有限公司安定廠,臺南市安定區港南里港口21之11號
120.193006,22.929898,軒興實業有限公司台南廠,臺南市南區興農里明興路1181巷109號
120.267854,22.996842,肇聯有限公司二廠,臺南市永康區東灣里26鄰民族路1巷18弄136號
120.281366,23.012747,榮進實業有限公司,臺南市永康區西勢里富強路1段2巷380弄33號1樓
120.206614,23.047765,金牌不銹鋼鋁門窗安南二廠,臺南市安南區總頭里北安路三段295巷60弄1號
120.21813,23.07453,根香農產行,臺南市安定區六嘉里六塊寮157號
120.180837,23.071549,金凱富體育器材有限公司工廠,臺南市安南區佃東里公學路4段2巷113號
120.270323,22.997716,廣興模具社永康廠,臺南市永康區東灣里民族路1巷18弄80號
120.2754,23.025117,台灣磁波冷凍事業股份有限公司永康廠,臺南市永康區新樹里富強路2段184巷31號
120.326491,23.287941,同洲鋼料有限公司,臺南市柳營區太康里太康16之51號
120.28576,23.222227,金玉糧行,臺南市下營區茅港里茅港尾53之6、53之7號
120.302815,22.955887,瑞商企業有限公司工廠,臺南市歸仁區沙崙里二甲1號
120.287034,22.993547,德寶工安股份有限公司,臺南市歸仁區媽廟里和順路1段200號
120.229998,23.084535,引發實業有限公司安定廠,臺南市安定區大同里牛肉寮65之10號
120.292362,23.022041,織巧實業有限公司,臺南市新化區全興里竹子腳168之15號
120.290542,23.022704,鑫江眼鏡有限公司新化廠,臺南市新化區崙頂里崙子頂1之30號
120.218872,23.092444,宇承企業社,臺南市安定區海寮里海寮30之12號
120.3418,23.323264,伊滋迷生化科技開發有限公司,臺南市新營區土庫里土庫6之25號
120.25711,23.249258,久美企業社二廠,臺南市下營區後街里中正北路496巷31號
120.313908,23.204794,明台鋼製傢俱行官田廠,臺南市官田區南?里三結義40之2號
120.340547,22.964891,聯鴻興業有限公司工廠,臺南市關廟區北花里中正路460號
120.338838,22.973996,日塑實業有限公司關廟廠,臺南市關廟區新埔里新埔二街72巷100號
120.265276,22.975993,佳宏工業有限公司仁德廠,臺南市仁德區一甲里11鄰義林路316號
120.269481,23.301877,雨進機械有限公司二廠,臺南市新營區太北里新太路330之11號
120.279555,23.003762,鴻大企業社歸仁廠,臺南市歸仁區大廟里大廟五街189巷47號
120.300703,22.996497,一甲國際股份有限公司關廟廠,臺南市關廟區埤頭里保東路358號
120.176945,23.066738,泓洋機器股份有限公司一廠,臺南市安南區佃東里海佃路4段388巷134弄13號
120.261275,22.976883,漢泰科技股份有限公司二廠,臺南市仁德區一甲里忠義路126巷21號
120.294486,23.002258,偉誠實業社,臺南市歸仁區媽廟里保大路1段152巷100弄20號
120.249906,23.025496,元鎧紙器有限公司,臺南市永康區正強里自強路188巷46弄24號
120.411796,23.366624,聯榮碾米工廠白河廠,臺南市白河區大竹里大排竹120之31、120之32、120之33號
120.278634,22.989129,宸佳企業有限公司歸仁廠,臺南市歸仁區七甲里南潭三街5號
120.212211,23.176799,佑林企業有限公司工廠,臺南市佳里區子龍里子良廟40之33號
120.253528,23.007812,義全工作所,臺南市永康區崑山里大灣路942巷371弄92號
120.216429,23.087329,信億五金企業社安定廠,臺南市安定區新吉里新吉19之32號
120.186524,22.993471,慶家食品行,臺南市安平區建平里中華西路2段357號
120.205507,23.084571,維兒企業有限公司,臺南市安定區新吉里新吉56之168號
120.232598,23.086134,紘成工業社安定廠,臺南市安定區港南里港口21之10號
120.346621,23.310119,東東照明企業社台南廠,臺南市東山區聖賢里頂窩44之16號
120.232038,23.050267,山亞實業股份有限公司二廠,臺南市安南區東和里長和路一段217巷179弄30號
120.287544,22.992647,孜祥股份有限公司歸仁廠,臺南市歸仁區媽廟里和順路一段169號
120.149985,23.103148,三坤車體有限公司七股廠,臺南市七股區義合里義合53之15號
120.275679,23.02721,見盈交通工業有限公司富強廠,臺南市永康區新樹里富強路二段278巷55號
120.322703,23.32478,捷帝國際股份有限公司,臺南市新營區埤寮里中正路430巷108號
120.275007,22.988502,原軒科技實業股份有限公司,臺南市歸仁區七甲里南丁路625巷85號
120.227292,23.05321,大山塑膠料行,臺南市安南區東和里長和路1段823巷530號
120.285464,22.990254,永益誠實業社歸仁廠,臺南市歸仁區七甲里南丁路702巷430號
120.295677,23.025378,進元實業有限公司工廠,臺南市新化區全興里竹子腳226號
120.29808,23.022057,宇挺工程有限公司工廠,臺南市新化區全興里竹子腳243之3號
120.129921,23.136151,神奇假髮有限公司二廠,臺南市七股區七股里七股116之5號
120.216631,23.075471,車健企業有限公司安定廠,臺南市安定區六嘉里六塊寮160之2號
120.219538,23.096995,沅鉦鋼鐵股份有限公司安定廠,臺南市安定區管寮里管寮13之12號
120.214285,23.134792,正裕麥芽廠,臺南市西港區營西里後營469號
120.299804,22.954431,百竤股份有限公司歸仁廠,臺南市歸仁區沙崙里二甲35號
120.274368,23.036332,弘源印刷企業有限公司王行廠,臺南市永康區王行里王行路254巷39號
120.33611,23.359694,泰億塑膠工廠,臺南市後壁區平安里葯店口55之20號
120.163293,23.215833,將香企業社麻油廠,臺南市將軍區保源里苓保83之16號
120.273625,23.296832,東峰商行,臺南市新營區太北里太子宮44之17號
120.201505,23.064281,成昌工業有限公司安南廠,臺南市安南區布袋里長和路4段253巷330號
120.2195,23.096288,合發水泥加工所工廠,臺南市安定區海寮里海寮30之10號
120.276473,23.29444,萬豐麵店,臺南市新營區太北里110號
120.228893,22.954642,國精企業股份有限公司仁德廠,臺南市仁德區成功里成功二街215號
120.329207,22.935206,富達五金有限公司,臺南市關廟區深坑里深坑二街68巷60號
120.209673,23.06004,祥嶄企業有限公司,臺南市安南區布袋里工明路50號
120.132981,23.093891,穩展金屬興業有限公司七股廠,臺南市七股區?榔里?榔92號
120.193941,23.136241,誌晟機械廠股份有限公司,臺南市西港區慶安里中州21之55號
120.256348,23.010559,震澧股份有限公司永康廠,臺南市永康區西灣里大灣路942巷561弄65號
120.156667,23.173886,禹昌冷凍食品興業股份有限公司貳廠,臺南市佳里區頂?里頂?1之17號3樓後棟及4樓、1之18號
120.350925,23.194582,巧福手套企業有限公司官田廠,臺南市官田區官田里中?56之30號A棟
120.350925,23.194582,巧福手套企業有限公司官田二廠,臺南市官田區官田里中?56之30號B棟
120.210695,23.103912,瑞洋塑膠工業股份有限公司安定廠,臺南市安定區海寮里海寮155之3、155之4號
120.187842,23.051752,台昇實業社安南廠,臺南市安南區溪心里安吉路一段601巷90弄72號
120.282864,23.013424,介鴻機械股份有限公司台南廠,臺南市永康區西勢里廣興街170巷239號
120.287567,23.002797,德旺金屬實業有限公司,臺南市歸仁區西埔里西埔二街42號
120.138716,23.10105,全福興食品企業有限公司,臺南市七股區義合里義合82之2號
120.239017,23.102499,振喬企業有限公司安定廠,臺南市安定區港尾里港子尾37之18號
120.429115,23.374687,宏晟企業社白河廠,臺南市白河區昇安里三間厝325號
120.187914,23.160432,琦程實業有限公司佳里廠,臺南市佳里區民安里同安寮2之8號
120.270803,23.205079,鼎和實業股份有限公司下營廠,臺南市下營區西連里連表1之28號
120.279556,22.988827,匠柏企業有限公司歸仁廠,臺南市歸仁區七甲里南潭三街21號
120.258371,23.055911,東易信有限公司二廠,臺南市永康區三民里正北一路279巷2號B棟
120.15831,23.050052,鴻鐵輸送機械有限公司工廠,臺南市安南區淵西里安中路四段381巷129之16號
120.21935,23.137377,允成製麵廠,臺南市西港區後營里後營394之20號
120.367084,23.167105,正順鋼模有限公司,臺南市官田區社子里六雙12之1號
120.275441,23.0267,宜伸企業股份有限公司二廠,臺南市永康區新樹里富強路二段278巷30號
120.147696,23.245778,崇曜實業股份有限公司,臺南市學甲區中洲里256之30號
120.343235,22.918928,上承企業有限公司,臺南市關廟區布袋里長文街168巷56號
120.337342,22.962746,東北麵實業社一廠,臺南市關廟區北花里花園二街72號
120.185248,23.055655,巨雍貿易有限公司安南廠,臺南市安南區溪心里本原街二段263號
120.216893,23.101333,台勝食品行,臺南市安定區海寮里海寮201之26號
120.259733,22.979087,東山實業社,臺南市仁德區一甲里忠義一街38巷10號
120.179385,23.061899,誌興鋼構工程股份有限公司二廠,臺南市安南區佃東里1鄰海佃路四段388巷2弄158號
120.233967,23.053688,南良實業股份有限公司東和廠,臺南市安南區東和里長和路一段217巷57號
120.267814,22.921686,儀技工業有限公司歸仁廠,臺南市歸仁區武東里大武路三段196巷73弄10號
120.214501,23.083631,成昌實業社安定廠,臺南市安定區六嘉里六塊寮30之53號
120.250101,23.008182,舜立機械廠有限公司永康廠,臺南市永康區建國里大灣路942巷371弄93號
120.265581,22.997879,永釱機械股份有限公司永康二廠,臺南市永康區南灣里南興路48巷76號
120.199907,23.072301,順達實業社,臺南市安南區長安里公學路2段123巷217號1樓
120.206648,23.081564,翊霖科技股份有限公司二廠,臺南市安定區新吉里新吉56之24號
120.146802,23.099241,鈞堡塑膠有限公司,臺南市七股區?榔里?榔29之18號、29之24號
120.25135,22.911513,祥曉企業股份有限公司中洲二廠,臺南市仁德區中洲里中洲29-21號
120.291741,23.0222,雙霸實業開發有限公司,臺南市新化區全興里竹子腳168之13號
120.202523,23.114429,鍇榮實業股份有限公司西港廠,臺南市西港區慶安里新興街3之9號
120.27735,22.980599,源華裁片社南潭廠,臺南市歸仁區七甲里南丁路271巷70號
120.278906,22.989094,宏源工業有限公司歸仁廠,臺南市歸仁區七甲里南潭三街11號
120.162527,23.189492,承佑企業有限公司,臺南市將軍區長榮里長榮165之80號
120.377588,23.38772,龍億生化股份有限公司一廠,臺南市後壁區嘉民里上茄苳146之5號
120.374124,23.375397,清豐商店,臺南市後壁區嘉民里上茄苳214之120號
120.211813,23.198889,允順綠環保有限公司,臺南市麻豆區海埔里莊禮寮8之2號
120.266494,23.028393,寬大科技國際有限公司永康廠,臺南市永康區龍潭里中山北路264巷11弄22號1樓
120.306324,23.137028,佳民鋼鐵企業有限公司工廠,臺南市善化區光文里建業路36號
120.35687,23.102986,良成實業社,臺南市山上區山上里山上147號
120.452924,23.106383,鈺豐農特產行,臺南市玉井區望明里望明53之6號
120.197787,23.109697,?錠鞋業有限公司二廠,臺南市西港區南海里中港47之5號
120.249008,23.008759,鳳瑋企業有限公司三廠,臺南市永康區建國里大灣路942巷371弄115號B棟
120.248978,23.00907,台彎鍛造有限公司,臺南市永康區網寮里大灣路942巷371弄116號
120.331425,22.957827,協竑實業社,臺南市關廟區東勢里東安街47號1、2樓、49號1樓
120.196178,22.975949,立成米店台南廠,臺南市南區田寮里西門路一段223巷20號1樓A棟
120.271348,22.991599,弘珈企業有限公司仁德廠,臺南市仁德區太子里太子路43號
120.18428,23.087759,松鄉開發有限公司西埔廠,臺南市西港區新復里溪埔寮1號之67
120.27706,23.020543,良聖生物科技有限公司西勢廠,臺南市永康區西勢里西勢路165號
120.331425,22.957917,協原企業社,臺南市關廟區東勢里東安街43號1樓、45號1樓2樓
120.238706,22.936825,茂林電器股份有限公司仁德廠,臺南市仁德區文賢里三甲子6之11號
120.395639,23.364857,耀城企業行,臺南市白河區大竹里大排竹206之8號、206之15號
120.290882,23.022507,宏亞鑫實業有限公司新化廠,臺南市新化區崙頂里崙子頂1之35號
120.209777,23.088118,美塑企業股份有限公司安定廠,臺南市安定區新吉里新吉146之10號
120.310458,23.013549,世鴻食品股份有限公司新化二廠,臺南市新化區山?里頂山腳55之5號、頂山腳55之7號
120.26418,23.198644,和容工業有限公司工廠,臺南市麻豆區北勢里加輦邦1之11號
120.249008,23.008759,鳳瑋企業有限公司二廠,臺南市永康區建國里大灣路942巷371弄115號A棟
120.336584,23.381412,萬味香醬園,臺南市後壁區墨林里菁寮160之1號1~2樓及菁寮160之1號附1之1樓
120.288634,22.999063,添成塑膠股份有限公司,臺南市歸仁區西埔里西埔一街65巷6號
120.267763,22.957117,恒耀工業股份有限公司新田五廠,臺南市仁德區新田里新田二街116巷27號
120.195393,23.216464,連輝玻璃有限公司學甲廠,臺南市學甲區豐和里美豐122之25號
120.316362,23.262495,廣佑鋼鐵有限公司柳營廠,臺南市柳營區光福里柳營路1段198巷160弄1號
120.267182,22.908829,鋐聯昇模具有限公司大潭二廠,臺南市歸仁區大潭里長榮路一段70巷51號
120.272903,23.076587,琪祐股份有限公司,臺南市新市區社內里社內57、57之1號
120.226852,23.076677,瑞龍塑膠有限公司安定廠,臺南市安定區大同里牛肉寮66之3號
120.301177,23.005585,鈺好企業有限公司關廟廠,臺南市關廟區埤頭里保東路356巷298弄178號
120.205805,23.089359,宏陽實業廠安定廠,臺南市安定區新吉里新吉283之1號
120.293054,23.010985,亟丞工程行,臺南市歸仁區媽廟里保大路1段152巷160號
120.173424,23.06598,尚奕實業社,臺南市安南區佃西里公學路四段234巷53弄6號1樓
120.230423,23.100788,將頂科技有限公司安定廠,臺南市安定區港尾里港子尾64之8號
120.285908,22.990525,凱彬企業有限公司歸仁廠,臺南市歸仁區七甲里南丁路702巷436號
120.183021,23.177538,金佳機械所,臺南市佳里區六安里116之6號
120.21481,23.149536,樺陽鋼鐵有限公司後營廠,臺南市西港區營西里後營150之20號
120.285884,23.003927,文王五金有限公司(歸仁廠),臺南市歸仁區西埔里西埔二街110巷80弄30號
120.212272,23.061813,久騰工業有限公司,臺南市安南區州南里北安路4段175巷30-10號
120.32831,23.079343,大唐鋁業有限公司,臺南市新市區潭頂里潭頂134之11號
120.397735,23.320837,永良商行,臺南市東山區東中里新東路二段59號
120.184282,23.125302,金上吉塑膠股份有限公司第二廠,臺南市西港區竹林里大竹林29之9號
120.201407,23.138487,日鋒有限公司後營廠,臺南市西港區營西里後營529之3號
120.271732,23.032859,卡滋瑪國際有限公司永康廠,臺南市永康區王行里龍國街459、461、465號
120.225376,23.104518,順隆精密有限公司,臺南市安定區南安里油車24之6號
120.204738,23.089735,元展輸送機械廠安定廠,臺南市安定區新吉里新吉283之2號
120.291809,23.335263,憲旺機械工業有限公司鹽水廠,臺南市鹽水區汫水里溪州寮2之9號
120.296837,22.957778,儀珈昕企業社歸仁廠,臺南市歸仁區文化里大德路1122號
120.267656,22.956883,塑根企業股份有限公司分廠,臺南市仁德區新田里新田二街116巷47號
120.344785,22.918717,齒螺企業有限公司第二廠,臺南市關廟區布袋里長文街168巷12號
120.210555,23.063912,毅隆有限公司,臺南市安南區布袋里長和路四段51號
120.169985,23.194673,順大電機行,臺南市將軍區長榮里長榮65之10號
120.201111,23.084676,宏振實業社,臺南市安定區新吉里新吉56之60號
120.20652,23.06567,源楠塑膠股份有限公司,臺南市安南區布袋里長和路4段256巷12弄1號
120.276286,23.276381,長泰金屬企業有限公司新營廠,臺南市新營區五興里五間厝27之5號
120.306882,23.125271,權進企業有限公司,臺南市善化區小新里小新營97之20號
120.304222,23.1394,正添實業社善化廠,臺南市善化區光文里建業路190巷20號
120.254454,22.938127,萬寶路石雕坊,臺南市仁德區上崙里崑崙路521巷65號
120.26665,23.023577,泰宇企業社,臺南市永康區龍潭里中山北路264巷191弄31號
120.284709,23.001745,桐瑩實業有限公司歸仁廠,臺南市歸仁區西埔里西埔二街151號
120.278059,22.961106,合億精密工業有限公司,臺南市歸仁區歸南里民生十街65號
120.22153,23.076364,正盛實業社安定廠,臺南市安定區六嘉里六塊寮81之16號
120.200394,23.070909,統丞鋼鐵有限公司,臺南市安定區中沙里沙崙24之12號
120.211012,23.08151,晉義有限公司,臺南市安定區新吉里新吉125之15號
120.279304,23.273845,永鑫機械工業有限公司新營廠,臺南市新營區鐵線里鐵線橋1之200號
120.236611,23.088961,明全工業社,臺南市安定區港南里港口239之15號
120.205685,23.122468,濠瀅機械企業有限公司第二廠,臺南市西港區西港里西港27之29號B棟
120.300394,23.052892,壽香食品股份有限公司中正廠,臺南市新化區太平里中正路990、990之1、990之2、990之3號
120.200779,22.921752,名盛實業有限公司,臺南市仁德區大甲里中正西路1011巷122號
120.268197,23.200009,新丸天瓜子行一廠,臺南市麻豆區南勢里南勢1之38號
120.304145,23.022346,大川發鋼鐵行新化廠,臺南市新化區全興里竹子腳249號、249之5號
120.221974,23.090544,峰勝不銹鋼股份有限公司,臺南市安定區港南里港口1之78號
120.282797,23.204325,能廣織造股份有限公司下營廠,臺南市下營區茅港里茅港尾235之11號
120.294273,23.037835,佳南實業社,臺南市新化區唪口里唪口163之50號
120.298512,23.209852,銘誠塑膠企業股份有限公司官田廠,臺南市官田區南?里79之6、79之8號
120.27036,23.298442,冠利有限公司新營廠,臺南市新營區太北里太子宮44之58號
120.162057,23.239754,豐禾生技股份有限公司酵素廠,臺南市學甲區中洲里民吉里中洲6之1號
120.266116,22.995958,銀宗企業股份有限公司,臺南市仁德區太子里長興一街110巷108號
120.294695,23.004631,錩億實業社,臺南市歸仁區媽廟里保大路一段152巷120弄20號
120.280416,22.988938,嵩山電機企業有限公司歸仁廠,臺南市歸仁區七甲里南潭三街47號
120.221367,23.080954,龍興工業社,臺南市安定區嘉同里六塊寮35號
120.277742,22.979436,信安金屬加工廠,臺南市歸仁區七甲里丁厝街52巷63弄26號
120.206342,23.08639,寬維科技電機有限公司新吉廠,臺南市安定區新吉里新吉281之9號
120.340199,23.103541,義田工業股份有限公司山上廠,臺南市山上區明和里明和75之7號
120.152332,23.207641,慶益實業有限公司,臺南市將軍區嘉昌里昌平11之10號
120.147557,23.248307,華興工業股份有限公司中洲廠,臺南市學甲區中洲里中洲256之50號
120.269991,23.089767,育茂有限公司,臺南市新市區豐華里豐華53之10號
120.209762,23.149253,潤優企業有限公司西港廠,臺南市西港區營西里後營148之5號
120.247686,23.089793,宏勝發實業有限公司安定廠,臺南市安定區中榮里許中營24之18號
120.28627,23.299219,尚猛有限公司新營廠,臺南市新營區南紙里嘉芳街300巷5號
120.206734,23.065238,峪豐機械工業股份有限公司,臺南市安南區布袋里長和路四段252號
120.327366,23.043083,楠華動力科技股份有限公司,臺南市新化區護國里中山路3巷91號
120.26958,22.957246,恒耀工業股份有限公司新田二廠,臺南市仁德區新田里新田二街116巷25弄60號
120.267478,22.993016,高泰塑膠廠,臺南市仁德區太子里太子路86巷9弄9號
120.331429,22.957962,新茂進製麵工廠,臺南市關廟區東勢里東安街41號1樓、2樓；松腳里民族街82號1樓、2樓
120.203076,23.05997,宇慶企業社,臺南市安南區布袋里工明五路93號
120.204299,23.130483,富茗汽車企業有限公司二廠,臺南市西港區西港里中山路498之1號
120.304249,22.98752,上智食品股份有限公司關廟廠,臺南市關廟區下湖里保東一街355號
120.303914,23.038232,矜輝實業有限公司新化廠,臺南市新化區拔里拔林89之16號
120.363589,23.363441,毓泰商號,臺南市後壁區後壁里後壁168之20號
120.181591,23.053412,裕捷企業社安南廠,臺南市安南區溪心里智安四街98巷22號
120.274897,23.034638,峰億五金有限公司,臺南市永康區王行里王行路246巷25之1號
120.294135,23.036508,亮毅企業有限公司新化廠,臺南市新化區協興里中山路808巷15號
120.193884,22.932559,勤輝科技股份有限公司台南廠,臺南市南區興農里明興路1181巷227號
120.29458,23.036276,百盈實業股份有限公司新化廠,臺南市新化區協興里中山路808巷10號
120.224488,23.074344,朝偉實業股份有限公司安定廠,臺南市安定區大同里牛肉寮31之2號
120.281514,23.015456,雙燕有限公司永康廠,臺南市永康區西勢里廣興街170巷168號
120.227804,23.059006,賀群企業社安南廠,臺南市安南區東和里長和路一段823巷141號
120.158236,22.996805,應吉製冰冷凍有限公司,臺南市安平區金城里運河路96號
120.219729,22.920994,聚巨豐企業股份有限公司仁德廠,臺南市仁德區二行里中正西路202巷169號
120.335749,22.967098,合進商行關廟廠,臺南市關廟區北勢里仁愛路583號
120.281288,22.989006,松隆安全帽股份有限公司二廠,臺南市歸仁區七甲里南潭三街115號
120.291147,23.025926,萬弘企業行新化廠,臺南市新化區全興里竹子腳161之9號
120.235466,23.05073,東榮機械工廠股份有限公司台南廠,臺南市安南區東和里長和路一段1巷100號
120.21229,23.079923,科華科技企業有限公司,臺南市安定區中沙里中崙30之1、30之2號
120.185711,23.082856,加協企業有限公司二廠,臺南市西港區新復里溪埔寮32-8號
120.309495,22.988211,友鵬有限公司關廟廠,臺南市關廟區下湖里關新路一段497號
120.148636,23.151935,佳展農產食品加工廠七股廠,臺南市七股區大埕里大埕108之6號
120.342644,22.917218,金華興工業股份有限公司關廟廠,臺南市關廟區布袋里長文街226號
120.124986,23.128568,廣羽交通器材有限公司二廠,臺南市七股區溪南里溪南5之15號
120.157142,23.218468,景明精密工具有限公司台南廠,臺南市將軍區嘉昌里北嘉23之5號
120.291725,23.337983,成聖貿易實業有限公司鹽水廠,臺南市鹽水區汫水里溪州寮3號之17
120.311016,22.963633,環德股份有限公司,臺南市歸仁區歸仁里中山路一段88號
120.129102,23.095552,源崧企業有限公司七股廠,臺南市七股區永吉里永吉16之6號
120.193935,23.15327,冠捷油品企業有限公司佳里廠,臺南市佳里區鎮山里鎮山94之7號
120.275704,23.326064,陳德芳香舖工廠,臺南市鹽水區岸內里蔦松腳11之5號
120.255548,23.007169,龍勁實業有限公司永康廠,臺南市永康區崑山里大灣路942巷371弄68號
120.280192,23.196183,松林蘭藝企業有限公司工廠,臺南市麻豆區寮?里寮子?9之7號
120.196375,23.128284,宗威塑膠機械股份有限公司西港廠,臺南市西港區慶安里中州50之12號
120.270875,23.205279,皓冠企業社,臺南市下營區西連里連表1之29號
120.157747,23.233355,弘裕塑膠商行,臺南市將軍區仁和里和巷48之3號
120.311589,23.001714,澄田體育用品有限公司一廠,臺南市關廟區埤頭里關新路二段298巷126號
120.26934,22.948395,東明企業社,臺南市仁德區新田里崑崙路1389號
120.300066,22.976005,興任企業社,臺南市歸仁區八甲里大明街138巷16號
120.220062,23.122596,金美多實業有限公司西港廠,臺南市西港區港東里烏竹林25之15號
120.142022,23.269497,揚盛實業有限公司一廠,臺南市北門區玉港里西埔內54之6號
120.240038,23.047312,達郁實業社永康廠,臺南市永康區?洲里仁愛街123之1號
120.174353,23.117812,帝固鑽石企業有限公司臺南廠,臺南市七股區竹港里竹港9之3、9之5號
120.234251,23.05394,永興得機械廠有限公司長和廠,臺南市安南區東和里長和路一段217巷25弄18-20號
120.24111,22.940453,鑫昶機械工業股份有限公司仁德廠,臺南市仁德區田厝里田厝二街170巷82號
120.29298,22.980225,伯泰實業廠有限公司,臺南市歸仁區七甲里中正北路2段75巷33號
120.302824,23.022665,一直發實業股份有限公司新化廠,臺南市新化區全興里竹子腳249之3號
120.248312,23.154727,東鼎木業有限公司安業廠,臺南市麻豆區安業里安業80之3號
120.272335,23.305548,才升企業有限公司,臺南市鹽水區橋南里新太路112號
120.194087,23.223603,秉廉企業社,臺南市學甲區豐和里美和1-40號
120.317716,23.212738,隆有實企業社三結義廠,臺南市官田區南?里三結義16之1號
120.200616,23.064561,致盈企業有限公司,臺南市安南區布袋里長和路四段253巷435號
120.187121,23.083618,茂旭實業社,臺南市西港區新復里新港80號
120.352564,23.355899,金福利紙器行後壁廠,臺南市後壁區嘉苳里128之100號
120.263354,22.939269,合進義工作所仁德廠,臺南市仁德區上崙里德崙路571號
120.277407,22.991054,加堤企業有限公司歸仁廠,臺南市歸仁區大廟里南丁路707巷38號A棟
120.345228,22.924486,業晟企業有限公司一廠,臺南市關廟區布袋里南雄南路58號
120.18293,23.053812,億翔企業有限公司台南廠,臺南市安南區溪心里智安四街98巷65、67號
120.30852,23.064088,幸達實業股份有限公司新市廠,臺南市新市區永就里永就6之60號
120.233271,23.080964,禾美實業社安定廠,臺南市安定區大同里牛肉寮86號
120.201488,23.219732,禾倉企業有限公司學甲廠,臺南市學甲區豐和里美豐49之12號
120.334024,22.912209,金億紙業社,臺南市關廟區布袋里長榮街438號
120.245424,22.914524,敬裕工程股份有限公司仁德廠,臺南市仁德區中生里中洲76之87號
120.296553,23.02934,合一鑫企業有限公司新廠,臺南市新化區全興里竹子腳200之14號
120.183027,23.215226,翰林格鋁業有限公司大灣廠,臺南市學甲區大灣里大灣154之28號
120.171601,23.235963,木春實業社,臺南市學甲區秀昌里下溪洲1之16號
120.224187,23.087636,大慶電機工業有限公司新廠,臺南市安定區港南里港口1之57號
120.183181,23.177655,後東機械有限公司佳里廠,臺南市佳里區六安里六安116之27、116之28號
120.208436,23.071456,竑城科技有限公司新廠,臺南市安定區中沙里沙崙1之17號、1之18號
120.138357,23.052783,富鐿實業股份有限公司北汕尾廠,臺南市安南區媽祖宮里北汕尾三路239號
120.183241,23.04308,伯倢企業有限公司台南廠,臺南市安南區溪心里海中街182號
120.177277,23.104862,喬泰壓鑄工業社,臺南市西港區永樂里大塭寮137之8號
120.287211,22.987137,兆緯實業社歸仁廠,臺南市歸仁區七甲里中正北路二段417巷200號
120.276685,23.006295,羅一國際股份有限公司第三廠,臺南市歸仁區大廟里保吉路73巷32號
120.16622,23.174969,國鎮鐵材有限公司一廠,臺南市佳里區海澄里番子寮45之1號
120.199512,23.171538,宏雷股份有限公司佳里廠,臺南市佳里區子龍里菜寮23之35號
120.294873,22.955475,尚吉祥實業有限公司歸仁廠,臺南市歸仁區崙頂里凱旋路一段650號
120.333491,23.193168,端麟工業社官田廠,臺南市官田區官田里官田411之36號
120.310121,23.229986,明發石材行菁埔廠,臺南市六甲區菁埔里菁埔325號
120.307591,22.999174,群承企業有限公司,臺南市關廟區埤頭里關新路二段103巷28號
120.245925,23.172204,永昌水泥製品廠,臺南市麻豆區磚井里磚子井138之3號
120.157688,23.135193,聯易興業有限公司二廠,臺南市佳里區通興里港墘32之2號B棟
120.211121,23.063739,宗盛企業有限公司二廠,臺南市安南區布袋里長和一街107號
120.280784,22.998494,泰興鑫塑膠有限公司歸仁廠,臺南市歸仁區大廟里大廟六街136-2號
120.267782,22.957826,恒耀工業股份有限公司新田一廠,臺南市仁德區新田里新田二街116巷11號
120.256671,22.990597,昆宏實業社,臺南市仁德區太子里太子路613巷19號
120.29727,22.949615,復興加工所,臺南市歸仁區崙頂里凱旋路一段601巷355弄89號
120.282431,22.998705,仲維工業股份有限公司保大廠,臺南市歸仁區大廟里保大路3段6之1號
