名稱,分類,定位地址,回報地址,X坐標,Y座標,來源
建成大振街口,站牌,,,218732.7964,2669751.871,Opendata
大智建成路口,站牌,,,218510.1965,2669594.912,Opendata
大智國小,站牌,,,218512.5616,2669359.008,Opendata
大智公園,站牌,,,218512.0937,2668995.562,Opendata
大智喬城路口,站牌,,,218518.4078,2668771.057,Opendata
大智益民路口,站牌,,,218277.4085,2668269.78,Opendata
忠明南國光路口,站牌,,,217674.7267,2668223.18,Opendata
中興大學(國光路),站牌,,,217396.768,2668499.508,Opendata
興大郵局,站牌,,,217418.629,2668649.156,Opendata
國光國小,站牌,,,217420.1508,2669003.555,Opendata
恩光堂,站牌,,,217369.7266,2669177.216,Opendata
醒修宮,站牌,,,217228.1195,2669478.34,Opendata
林森三民路口,站牌,,,216698.5569,2670137.097,Opendata
忠信國小(林森路),站牌,,,216329.6596,2670515.625,Opendata
大墩文化中心(五權路),站牌,,,216078.3012,2670661.121,Opendata
美術館(五權西路),站牌,,,215800.8486,2670594.965,Opendata
美術館(五權西路),站牌,,,215738.7997,2670572.964,Opendata
大墩文化中心(五權路),站牌,,,216102.669,2670651.095,Opendata
忠信國小(林森路),站牌,,,216316.5913,2670503.473,Opendata
林森三民路口,站牌,,,216698.5569,2670137.097,Opendata
醒修宮,站牌,,,217157.1246,2669544.954,Opendata
恩光堂,站牌,,,217334.1518,2669177.298,Opendata
國光國小,站牌,,,217376.0333,2669001.773,Opendata
興大郵局,站牌,,,217418.629,2668649.156,Opendata
中興大學(國光路),站牌,,,217411.8474,2668497.258,Opendata
忠明南國光路口,站牌,,,217674.7267,2668223.18,Opendata
大智益民路口,站牌,,,217988.7428,2668232.438,Opendata
大智喬城路口,站牌,,,218521.9446,2668761.635,Opendata
大智國小,站牌,,,218525.241,2669347.351,Opendata
大智建成路口,站牌,,,218523.5822,2669516.618,Opendata
建成大振街口,站牌,,,218729.7047,2669732.497,Opendata
新建國市場(6號門),站牌,,,218896.0467,2669807.074,Opendata
新建國市場(8號門),站牌,,,219112.5592,2669972.544,Opendata
建成樂業路口,站牌,,,219169.9584,2670355.063,Opendata
育英國中,站牌,,,219480.9827,2670442.071,Opendata
十甲旺市場,站牌,,,219483.4275,2671094.277,Opendata
金母橋,站牌,,,219735.2949,2672112.536,Opendata
旱溪西太原路口,站牌,,,219937.9132,2673259.486,Opendata
新移民家庭服務中心,站牌,,,220180.9784,2674231.479,Opendata
旱溪西南興二路口,站牌,,,220513.5813,2674449.298,Opendata
舊社橋頭,站牌,,,220479.9628,2674748.949,Opendata
葳格高級中學,站牌,,,220759.7195,2675017.607,Opendata
軍福公園,站牌,,,221085.6543,2675017.605,Opendata
干城站,站牌,,,218070.7164,2670700.813,Opendata
臺中火車站,站牌,,,217782.882,2670155.977,Opendata
第三市場,站牌,,,217840.7966,2669774.531,Opendata
臺中國小,站牌,,,217981.9662,2669500.474,Opendata
興大附農(建成路),站牌,,,218040.0291,2669435.186,Opendata
建成立德街口,站牌,,,218284.5964,2669535.237,Opendata
建成大智路口,站牌,,,218482.3,2669619.523,Opendata
建成大振街口,站牌,,,218729.7047,2669732.497,Opendata
新建國市場(6號門),站牌,,,218896.0467,2669807.074,Opendata
新建國市場(8號門),站牌,,,219112.5592,2669972.544,Opendata
建成樂業路口,站牌,,,219169.9584,2670355.063,Opendata
東光旱溪街口,站牌,,,219183.2922,2670645.94,Opendata
東光十甲路口,站牌,,,219262.0636,2671039.674,Opendata
東光精武路口,站牌,,,219292.8529,2671259.078,Opendata
東光力行路口,站牌,,,219358.3312,2671773.374,Opendata
東光三街口,站牌,,,219395.8965,2672073.428,Opendata
肉品市場,站牌,,,219432.5661,2672349.858,Opendata
東成一街口,站牌,,,219626.3981,2672465.178,Opendata
東成三街,站牌,,,219728.4644,2672675.387,Opendata
天祥東光路口,站牌,,,219616.9459,2672797.451,Opendata
太原火車站,站牌,,,219525.0827,2673152.334,Opendata
東光路(三和里),站牌,,,219543.2271,2673487.402,Opendata
三川福德祠,站牌,,,219813.2884,2673299.657,Opendata
太原二號橋,站牌,,,220147.1835,2673292.266,Opendata
東山高中(太原路),站牌,,,220811.9829,2673255.783,Opendata
太原軍功路口,站牌,,,220973.4097,2673237.806,Opendata
中台駕訓班,站牌,,,221219.349,2673169.749,Opendata
弘光復健醫院,站牌,,,221730.356,2673098.876,Opendata
祥和公園,站牌,,,221873.9187,2673346.563,Opendata
情人橋(景賢路),站牌,,,222138.4573,2673523.243,Opendata
祥順軍福七路口,站牌,,,222300.6248,2673312.5,Opendata
太原六號橋,站牌,,,222330.4621,2672980.19,Opendata
?子太原路口,站牌,,,222909.8627,2672991.811,Opendata
?子巷口,站牌,,,222888.2258,2673299.407,Opendata
?子景賢路口,站牌,,,222901.5349,2673564.851,Opendata
國際青年之家,站牌,,,222914.1581,2673907.906,Opendata
花園新城,站牌,,,222995.7012,2674139.21,Opendata
中臺科技大學,站牌,,,223208.7209,2674490.256,Opendata
樂達利山莊,站牌,,,223414.6374,2674580.132,Opendata
大坑橋,站牌,,,223534.9878,2674733.482,Opendata
大坑圓環,站牌,,,223577.6086,2674891.223,Opendata
逢甲橋,站牌,,,223292.8164,2674813.491,Opendata
梨仔園,站牌,,,223141.4521,2674739.388,Opendata
台電東山所,站牌,,,223041.6061,2674679.771,Opendata
圓山新村,站牌,,,222765.3727,2674660.917,Opendata
正覺寺,站牌,,,222317.7311,2674619.696,Opendata
東山建和路口,站牌,,,221994.0107,2674562.002,Opendata
和平里(東山路),站牌,,,221776.8999,2674549.879,Opendata
軍功里,站牌,,,221526.0261,2674532.855,Opendata
軍功農會,站牌,,,221484.9067,2674684.699,Opendata
建功橋頭,站牌,,,221519.2776,2674972.971,Opendata
軍功松竹路口,站牌,,,221485.6141,2675310.694,Opendata
仁愛之家,站牌,,,221465.9764,2675473.241,Opendata
名人球場,站牌,,,221387.115,2675916.405,Opendata
慈濟中醫院,站牌,,,221538.7249,2676520.229,Opendata
慈濟醫院,站牌,,,221654.1175,2676722.137,Opendata
中興,站牌,,,221755.9219,2677116.764,Opendata
新興,站牌,,,221826.8769,2677601.825,Opendata
翔仁社區,站牌,,,221545.7255,2677666.4,Opendata
聚興福德祠,站牌,,,221026.111,2677754.058,Opendata
久豪社區,站牌,,,220901.2463,2677793.077,Opendata
潭興南陽祠,站牌,,,220572.744,2678091.897,Opendata
潭興福潭路口,站牌,,,220530.2543,2678371.08,Opendata
潭子火車站(東站),站牌,,,220197.9162,2678477.763,Opendata
潭子火車站(東站),站牌,,,220197.9162,2678477.763,Opendata
潭興福潭路口,站牌,,,220530.2543,2678371.08,Opendata
潭興南陽祠,站牌,,,220572.744,2678091.897,Opendata
久豪社區,站牌,,,220901.2463,2677793.077,Opendata
聚興福德祠,站牌,,,221026.111,2677754.058,Opendata
翔仁社區,站牌,,,221545.7255,2677666.4,Opendata
新興,站牌,,,221826.8769,2677601.825,Opendata
中興,站牌,,,221755.9219,2677116.764,Opendata
慈濟醫院,站牌,,,221665.0395,2676732.955,Opendata
慈濟中醫院,站牌,,,221567.5077,2676470.685,Opendata
名人球場,站牌,,,221373.5886,2675924.369,Opendata
仁愛之家,站牌,,,221452.1165,2675482.314,Opendata
軍功松竹路口,站牌,,,221478.0135,2675325.342,Opendata
建功橋頭,站牌,,,221509.9833,2674958.898,Opendata
軍功農會,站牌,,,221478.3309,2674668.451,Opendata
軍功里,站牌,,,221546.202,2674536.608,Opendata
和平里(東山路),站牌,,,221754.863,2674540.14,Opendata
東山建和路口,站牌,,,222005.8562,2674556.071,Opendata
正覺寺,站牌,,,222259.0978,2674594.707,Opendata
圓山新村,站牌,,,222753.5103,2674652.818,Opendata
台電東山所,站牌,,,223045.4719,2674666.29,Opendata
梨仔園,站牌,,,223142.2756,2674723.512,Opendata
逢甲橋,站牌,,,223295.0002,2674807.764,Opendata
大坑圓環,站牌,,,223578.2379,2674863.534,Opendata
大坑橋,站牌,,,223537.5351,2674737.354,Opendata
樂達利山莊,站牌,,,223378.0454,2674572.263,Opendata
中臺科技大學,站牌,,,223116.3102,2674424.903,Opendata
花園新城,站牌,,,222976.2047,2674129.464,Opendata
國際青年之家,站牌,,,222913.0668,2673905.74,Opendata
?子景賢路口,站牌,,,222901.5349,2673564.851,Opendata
?子巷口,站牌,,,222904.5896,2673301.591,Opendata
?子太原路口,站牌,,,222893.2529,2672988.705,Opendata
太原六號橋,站牌,,,222330.4621,2672980.19,Opendata
祥順軍福七路口,站牌,,,222300.6248,2673312.5,Opendata
情人橋(景賢路),站牌,,,222138.4573,2673523.243,Opendata
祥和公園,站牌,,,221873.9187,2673346.563,Opendata
弘光復健醫院,站牌,,,221730.356,2673098.876,Opendata
中台駕訓班,站牌,,,221209.4209,2673204.655,Opendata
太原軍功路口,站牌,,,220977.8607,2673262.9,Opendata
東山高中(太原路),站牌,,,220811.9829,2673255.783,Opendata
太原二號橋,站牌,,,220176.417,2673316.242,Opendata
三川福德祠,站牌,,,219798.4399,2673327.008,Opendata
東光路(三和里),站牌,,,219530.6944,2673485.584,Opendata
太原火車站,站牌,,,219504.1498,2673152.167,Opendata
天祥東光路口,站牌,,,219616.9459,2672797.451,Opendata
東成三街,站牌,,,219728.4644,2672675.387,Opendata
東成一街口,站牌,,,219626.3981,2672465.178,Opendata
肉品市場,站牌,,,219406.9429,2672328.685,Opendata
東光三街口,站牌,,,219369.927,2672047.458,Opendata
東光力行路口,站牌,,,219335.8243,2671784.129,Opendata
東光精武路口,站牌,,,219273.4394,2671286.07,Opendata
東光十甲路口,站牌,,,219241.5699,2671041.933,Opendata
東光旱溪街口,站牌,,,219166.8702,2670646.714,Opendata
建成樂業路口,站牌,,,219157.6022,2670356.198,Opendata
新建國市場(8號門),站牌,,,219083.753,2669971.499,Opendata
新建國市場(6號門),站牌,,,218894.3921,2669826.644,Opendata
建成大振街口,站牌,,,218732.7964,2669751.871,Opendata
建成大智路口,站牌,,,218470.3002,2669630.441,Opendata
建成立德街口,站牌,,,218292.0618,2669542.051,Opendata
興大附農(建成路),站牌,,,218105.6107,2669445.56,Opendata
臺中國小,站牌,,,217993.4859,2669497.679,Opendata
第三市場,站牌,,,217867.369,2669762.843,Opendata
臺中火車站,站牌,,,217874.6084,2670178.585,Opendata
干城站,站牌,,,218098.2746,2670676.203,Opendata
干城站,站牌,,,218070.7164,2670700.813,Opendata
臺中火車站,站牌,,,217782.882,2670155.977,Opendata
第三市場,站牌,,,217840.7966,2669774.531,Opendata
臺中國小,站牌,,,217981.9662,2669500.474,Opendata
興大附農(建成路),站牌,,,218040.0291,2669435.186,Opendata
建成立德街口,站牌,,,218284.5964,2669535.237,Opendata
建成大智路口,站牌,,,218482.3,2669619.523,Opendata
建成大振街口,站牌,,,218729.7047,2669732.497,Opendata
新建國市場(6號門),站牌,,,218896.0467,2669807.074,Opendata
新建國市場(8號門),站牌,,,219112.5592,2669972.544,Opendata
建成樂業路口,站牌,,,219169.9584,2670355.063,Opendata
東光旱溪街口,站牌,,,219183.2922,2670645.94,Opendata
東光十甲路口,站牌,,,219262.0636,2671039.674,Opendata
東光精武路口,站牌,,,219292.8529,2671259.078,Opendata
東光力行路口,站牌,,,219358.3312,2671773.374,Opendata
東光三街口,站牌,,,219395.8965,2672073.428,Opendata
肉品市場,站牌,,,219432.5661,2672349.858,Opendata
東成一街口,站牌,,,219626.3981,2672465.178,Opendata
東成三街,站牌,,,219728.4644,2672675.387,Opendata
天祥東光路口,站牌,,,219616.9459,2672797.451,Opendata
東光路(三和里),站牌,,,219543.2271,2673487.402,Opendata
三川福德祠,站牌,,,219813.2884,2673299.657,Opendata
太原二號橋,站牌,,,220147.1835,2673292.266,Opendata
東山高中(太原路),站牌,,,220811.9829,2673255.783,Opendata
道禾六藝文化館,站牌,,,216798.8057,2669956.235,Opendata
忠孝國小,站牌,,,216873.7666,2670250.429,Opendata
臺中科大民生校區,站牌,,,217074.8665,2670454.631,Opendata
臺中州廳,站牌,,,217321.6782,2670474.329,Opendata
民權繼光街口,站牌,,,217573.9054,2670239.293,Opendata
臺中火車站,站牌,,,217874.6084,2670178.585,Opendata
干城站,站牌,,,218098.2746,2670676.203,Opendata
立體停車場(雙十路),站牌,,,218070.1808,2670838.146,Opendata
臺中公園(雙十路),站牌,,,218107.1556,2671011.204,Opendata
中興堂,站牌,,,217934.868,2671257.052,Opendata
國立臺中科技大學,站牌,,,217879.1656,2671612.724,Opendata
中友百貨,站牌,,,218004.7583,2671953.555,Opendata
一心市場,站牌,,,218077.6656,2672136.13,Opendata
三民錦中街口,站牌,,,218188.0191,2672255.494,Opendata
新民高中(三民路),站牌,,,218323.6224,2672379.049,Opendata
寶覺寺,站牌,,,218493.1676,2672536.308,Opendata
監理站,站牌,,,218729.8722,2672894.25,Opendata
北屯國小(北屯路),站牌,,,218828.7698,2673119.042,Opendata
北屯,站牌,,,218950.5367,2673352.83,Opendata
三光國中,站牌,,,219134.6359,2673669.915,Opendata
大坑口,站牌,,,219242.7302,2673848.914,Opendata
聯安醫院,站牌,,,219384.2797,2673913.951,Opendata
東光國小,站牌,,,219804.1201,2673848.633,Opendata
東山旱溪西路口,站牌,,,220005.5034,2673831.356,Opendata
玫瑰新村,站牌,,,220202.2262,2673834.872,Opendata
水景里,站牌,,,220369.2219,2673923.124,Opendata
三和社區,站牌,,,220488.6299,2674014.984,Opendata
水景頭,站牌,,,220644.6336,2674111.014,Opendata
大華新村,站牌,,,220982.0097,2674300.075,Opendata
建功國小,站牌,,,221280.2631,2674486.084,Opendata
軍功里,站牌,,,221525.9071,2674534.321,Opendata
和平里(東山路),站牌,,,221760.1236,2674544.006,Opendata
東山建和路口,站牌,,,222007.5566,2674557.914,Opendata
正覺寺,站牌,,,222255.5417,2674594.714,Opendata
圓山新村,站牌,,,222756.5587,2674652.997,Opendata
台電東山所,站牌,,,223038.6908,2674664.088,Opendata
梨仔園,站牌,,,223141.4252,2674725.175,Opendata
逢甲橋,站牌,,,223300.4254,2674807.57,Opendata
大坑圓環,站牌,,,223606.3934,2674886.369,Opendata
聖壽宮,站牌,,,223978.1337,2675375.388,Opendata
清水橋,站牌,,,224028.0532,2675728.038,Opendata
青山社區,站牌,,,224116.2177,2675884.221,Opendata
龜山農場,站牌,,,224224.236,2676065.286,Opendata
三貴城,站牌,,,224342.1365,2676415.12,Opendata
三貴城,站牌,,,224304.512,2676395.142,Opendata
龜山農場,站牌,,,224207.5175,2676089.682,Opendata
青山社區,站牌,,,224082.6409,2675856.409,Opendata
清水橋,站牌,,,224007.6772,2675696.88,Opendata
聖壽宮,站牌,,,223941.7533,2675392.989,Opendata
大坑圓環,站牌,,,223577.6086,2674891.223,Opendata
逢甲橋,站牌,,,223287.9138,2674821.437,Opendata
梨仔園,站牌,,,223141.4521,2674739.388,Opendata
台電東山所,站牌,,,223041.6061,2674679.771,Opendata
圓山新村,站牌,,,222765.3727,2674660.917,Opendata
正覺寺,站牌,,,222317.7311,2674619.696,Opendata
東山建和路口,站牌,,,221994.0107,2674562.002,Opendata
和平里(東山路),站牌,,,221776.8999,2674549.879,Opendata
軍功里,站牌,,,221526.417,2674535.243,Opendata
建功國小,站牌,,,221235.3518,2674469.932,Opendata
大華新村,站牌,,,221013.5605,2674326.037,Opendata
水景頭,站牌,,,220646.6894,2674122.454,Opendata
三和社區,站牌,,,220474.5879,2674019.997,Opendata
水景里,站牌,,,220375.0223,2673941.939,Opendata
玫瑰新村,站牌,,,220220.0255,2673843.326,Opendata
東山旱溪西路口,站牌,,,220002.2202,2673825.942,Opendata
東光國小,站牌,,,219779.2539,2673861.791,Opendata
聯安醫院,站牌,,,219407.6568,2673917.224,Opendata
大坑口,站牌,,,219205.2206,2673808.755,Opendata
三光國中,站牌,,,219102.2052,2673629.377,Opendata
北屯,站牌,,,218942.0877,2673359.862,Opendata
北屯國小(北屯路),站牌,,,218808.2686,2673116.503,Opendata
監理站,站牌,,,218713.7463,2672876.012,Opendata
寶覺寺,站牌,,,218483.5592,2672556.818,Opendata
新民高中(三民路),站牌,,,218350.3021,2672422.182,Opendata
三民錦中街口,站牌,,,218203.1599,2672287.024,Opendata
一心市場,站牌,,,218059.606,2672090.209,Opendata
中友百貨,站牌,,,217972.2171,2671867.095,Opendata
國立臺中科技大學,站牌,,,217882.6954,2671600.719,Opendata
中興堂,站牌,,,217950.0999,2671251.591,Opendata
臺中公園(雙十路),站牌,,,218075.1806,2671028.257,Opendata
干城站,站牌,,,218055.0044,2670700.947,Opendata
臺中火車站,站牌,,,217944.4339,2670260.69,Opendata
民權繼光街口,站牌,,,217573.9054,2670239.293,Opendata
臺中州廳,站牌,,,217317.0595,2670450.247,Opendata
臺中科大民生校區,站牌,,,217074.8665,2670454.631,Opendata
忠孝國小,站牌,,,216873.7666,2670250.429,Opendata
道禾六藝文化館,站牌,,,216798.8057,2669956.235,Opendata
道禾六藝文化館,站牌,,,216798.8057,2669956.235,Opendata
忠孝國小,站牌,,,216873.7666,2670250.429,Opendata
臺中科大民生校區,站牌,,,217074.8665,2670454.631,Opendata
臺中州廳,站牌,,,217321.6782,2670474.329,Opendata
民權繼光街口,站牌,,,217573.9054,2670239.293,Opendata
臺中火車站,站牌,,,217782.882,2670155.977,Opendata
干城站,站牌,,,218098.2746,2670676.203,Opendata
立體停車場(雙十路),站牌,,,218070.1808,2670838.146,Opendata
臺中公園(雙十路),站牌,,,218107.1556,2671011.204,Opendata
中興堂,站牌,,,217934.868,2671257.052,Opendata
國立臺中科技大學,站牌,,,217879.1656,2671612.724,Opendata
中友百貨,站牌,,,218004.7583,2671953.555,Opendata
一心市場,站牌,,,218077.6656,2672136.13,Opendata
三民錦中街口,站牌,,,218188.0191,2672255.494,Opendata
新民高中(三民路),站牌,,,218323.6224,2672379.049,Opendata
寶覺寺,站牌,,,218493.1676,2672536.308,Opendata
監理站,站牌,,,218729.8722,2672894.25,Opendata
北屯國小(北屯路),站牌,,,218828.7698,2673119.042,Opendata
北屯,站牌,,,218950.5367,2673352.83,Opendata
三光國中,站牌,,,219134.6359,2673669.915,Opendata
大坑口,站牌,,,219242.7302,2673848.914,Opendata
聯安醫院,站牌,,,219384.2797,2673913.951,Opendata
東光國小,站牌,,,219804.1201,2673848.633,Opendata
東山旱溪西路口,站牌,,,220005.5034,2673831.356,Opendata
玫瑰新村,站牌,,,220202.2262,2673834.872,Opendata
水景里,站牌,,,220369.2219,2673923.124,Opendata
三和社區,站牌,,,220488.6299,2674014.984,Opendata
水景頭,站牌,,,220644.6336,2674111.014,Opendata
大華新村,站牌,,,220982.0097,2674300.075,Opendata
建功國小,站牌,,,221280.2631,2674486.084,Opendata
軍功里,站牌,,,221525.9071,2674534.321,Opendata
和平里(東山路),站牌,,,221760.1236,2674544.006,Opendata
東山建和路口,站牌,,,222007.5566,2674557.914,Opendata
正覺寺,站牌,,,222255.5417,2674594.714,Opendata
圓山新村,站牌,,,222756.5587,2674652.997,Opendata
